player_name,role,mean_final_elo,sd_final_elo,q025,q50,q975
Keith Ismael,Blocker,1148.77987006849,3.15180719794595,1142.64804625931,1148.73122475282,1155.1862390565
Kelvin Beachum,Blocker,1161.48473174245,5.79151136404952,1150.41380604806,1161.49678394695,1172.70588940904
Kemoko Turay,Rusher,759.561785276359,6.77057255454737,745.488595438874,759.846966774391,771.36406217367
Kendal Vickers,Rusher,749.452880681409,0.574199236552208,748.24345928758,749.536495828619,750.413914312844
Kendall Lamm,Blocker,1109.74442547774,2.43393009042485,1105.20908307862,1109.70809261169,1114.20281241933
Kendrick Green,Blocker,1175.6360273299,5.09604857602465,1165.46533226863,1175.80254877713,1184.91988253551
Kenneth Murray Jr.,Rusher,721.329215561253,0.954998359709579,719.496198416491,721.456058385298,722.898299761449
Kenny Clark,Rusher,729.153403174394,7.14278811012519,716.376242091835,728.956255994035,743.528616399724
Kenny Willekes,Rusher,746.473772451118,5.57946477760143,736.040753585462,746.894880680529,755.722273058354
Kenny Young,Rusher,729.629266925323,0.623514849575278,728.303509709302,729.662036406137,730.754312934705
Kentavius Street,Rusher,748.467307343142,2.97405900584483,742.195231843451,748.689839983765,753.74196668499
Kerry Hyder Jr.,Rusher,705.041765543401,2.32047762802831,700.485894806316,705.061607173368,709.532462973243
Kevin Dotson,Blocker,1178.08792819545,2.76962796846698,1172.76291475589,1178.04105134341,1183.50136579297
Kevin Givens,Rusher,745.688724603157,2.54995379125518,740.666986779104,745.714657511515,750.654102240561
Kevin Minter,Rusher,745.696396433414,0.182644576916846,745.34902312953,745.69129011741,746.042348168691
Kevin Strong,Rusher,732.237255764213,1.17628343041415,729.847374887446,732.241572876673,734.523250067061
Kevin Zeitler,Blocker,1187.76497139069,6.97809625350591,1174.17585365664,1188.08750802702,1200.2953066761
Khaleke Hudson,Rusher,746.360095911199,0.144391473404101,746.076074456207,746.359092744379,746.650802806828
Khalen Saunders,Rusher,739.573175574694,2.14257589792713,735.407243685281,739.626808056011,743.55357025025
Khalid Kareem,Rusher,720.450499702599,1.76523412041996,716.756498657783,720.529554293621,723.662515533775
Khalil Davis,Rusher,749.856861198946,0.242188977979265,749.416387402861,749.915500219753,750.231575247739
Khalil Mack,Rusher,829.645934715873,6.95586224535895,816.326907048658,830.116994278273,841.355607291239
Khyiris Tonga,Rusher,715.602554331809,1.54890610727824,712.587566300163,715.610292531398,718.591332935665
Kingsley Keke,Rusher,736.065931935375,4.1639206245716,727.366805781256,736.272570460603,743.522370725593
Kolton Miller,Blocker,1170.00979985941,7.81414073956427,1154.64783409489,1170.09054716702,1184.91355363639
Korey Cunningham,Blocker,1104.34597338979,2.77384484332495,1099.37353981389,1104.50266546841,1109.42869083485
Kristian Welch,Rusher,750.527756414067,0.167673077212979,750.184664422876,750.534672876222,750.843104806475
Krys Barnes,Rusher,738.821875031205,0.340060981788607,738.101498566079,738.836813809477,739.450558883474
Kwity Paye,Rusher,740.631258596544,4.09990531972254,732.32775328569,740.757425624329,748.3975505445
Kwon Alexander,Rusher,765.105333397378,3.65702358002945,758.588309622109,765.07489989311,771.608374451472
Kyle Fuller,Blocker,1128.18353817133,2.77912875265504,1122.9570572983,1128.10096320685,1133.79317589995
Kyle Murphy,Blocker,1127.79568126392,0.244670390509333,1127.34444848569,1127.77337572837,1128.35603863823
Kyle Peko,Rusher,810.530387611147,5.77134751301419,799.349395487436,810.623304645621,821.439760183941
Kyle Phillips,Rusher,732.282615718576,3.71260937524503,724.893679630939,732.369453957866,739.327873196292
Kyle Van Noy,Rusher,709.235036056384,2.99353139079271,703.173343181208,709.337798728623,714.74991811064
Kyler Fackrell,Rusher,749.449832219145,5.02582133878369,738.699732262157,750.326524844138,757.308357137313
Kylie Fitts,Rusher,739.618437086192,0.565942267502047,738.451754035432,739.663477375604,740.596025151072
Kyzir White,Rusher,740.053592795537,0.763888713857591,738.538503928213,740.07542876206,741.48951960624
L.J. Collier,Rusher,729.656578932386,2.06536736541389,725.523238623869,729.73017587843,733.646698098166
La'Darius Hamilton,Rusher,748.551896670953,0.154896316565191,748.333190618443,748.554049180613,748.760146406903
La'El Collins,Blocker,1155.38724270216,2.72933224619489,1150.0352228342,1155.44339365893,1160.60312332603
Lachavious Simmons,Blocker,1125.99688591239,0.128357663602245,1125.81822851947,1125.97976206843,1126.23061231801
Ladarius Hamilton,Rusher,747.673393815292,1.34180511741492,744.715337770692,747.883435117333,749.723619392466
Laken Tomlinson,Blocker,1163.72624361412,5.20316735060919,1153.79605677114,1163.63362893961,1173.92553762078
Landon Dickerson,Blocker,1139.88476517013,2.88043247871247,1134.4602813094,1139.84623583957,1145.47630922007
Landon Young,Blocker,1150.35971272246,1.93209544304255,1146.31734333134,1150.417049168,1154.10690785482
Lane Johnson,Blocker,1162.43849627215,3.41676453890093,1156.13754735106,1162.37164082906,1169.26634467185
Lane Taylor,Blocker,1143.64875274362,2.31774181610321,1139.13241009641,1143.65235100122,1148.15500370296
Laremy Tunsil,Blocker,1139.25736908229,5.04926524874684,1129.80180653943,1139.11876296008,1149.41554736671
Larrell Murchison,Rusher,750.535903182104,2.5098158172743,745.566335240116,750.591471975984,755.262776056528
Larry Borom,Blocker,1156.39083596493,4.08615018199186,1148.7233462982,1156.31516690617,1164.50458819756
Larry Ogunjobi,Rusher,730.919778937984,5.51166456116665,720.651135609315,730.798817347943,741.646237819424
Laurent Duvernay-Tardif,Blocker,1120.93891606308,3.91349494289032,1114.15746628999,1120.96156602531,1128.79446071432
Lavonte David,Rusher,750.423491317076,0.451564819092324,749.548862588146,750.504865334123,751.134134290496
Lawrence Guy,Rusher,729.317315104939,2.58556229840716,724.205837522607,729.357186880097,734.192451226611
Le'Raven Clark,Blocker,1089.33211091838,2.41286954835532,1085.95074665456,1088.85342674654,1093.5528282444
Ledarius Mack,Rusher,742.191511836038,0.381318071877096,741.387862535568,742.220571471857,742.864368485552
Leighton Vander Esch,Rusher,717.873280178095,0.742550605881984,716.399707253619,717.895840621925,719.2569724824
Leki Fotu,Rusher,695.5448814513,1.96939337539727,691.488654419947,695.590055835352,699.233841145029
Leonard Floyd,Rusher,739.616830158746,6.67391144098786,726.762546094148,739.623164960438,752.552407267759
Leonard Williams,Rusher,760.564198726605,6.16038556885668,749.095157220614,760.299892439227,772.988745356559
Lerentee Mccray,Rusher,746.246640738873,0.202703846632908,745.849590886138,746.24172215165,746.633910106315
Lester Cotton Sr.,Blocker,1126.79647416715,0.173060850493836,1126.46790899405,1126.80114050587,1127.18286102477
Levi Onwuzurike,Rusher,715.627584511373,3.353967335001,709.388180222384,715.564796923362,721.791068420413
Liam Eichenberg,Blocker,1094.32513290031,8.52744860568388,1077.61821731734,1094.58427170408,1110.17018049216
Linval Joseph,Rusher,717.244530884166,2.80091566233657,711.630283576033,717.351426913418,722.403739176121
Lloyd Cushenberry III,Blocker,1107.17503428038,5.28249837034011,1096.37253140808,1107.6056535772,1116.30116700209
Logan Wilson,Rusher,721.61545070824,0.926152977377105,719.798616273199,721.623206811915,723.418530679414
Lorenzo Carter,Rusher,732.059582852057,4.42521561206011,722.604117902567,732.4669376636,739.624502193825
Lucas Niang,Blocker,1145.65903540446,2.73110445929589,1140.39825507081,1145.6088903867,1151.14137256804
Lucas Patrick,Blocker,1155.46460521676,3.71757744669299,1148.35153296032,1155.39244168707,1162.78534984634
Luke Gifford,Rusher,752.770612795285,0.00487925680724223,752.763336338444,752.769507110577,752.779595803612
Mack Wilson Sr.,Rusher,746.438708584206,0.19465214096907,746.035308548447,746.450976148046,746.790030212076
Malcolm Koonce,Rusher,773.952699245272,1.31615010982661,771.506601089612,773.889304413651,776.382221615439
Malcolm Roach,Rusher,742.552155277178,2.45009517742945,737.655645548743,742.583285088242,747.275403640074
Malcolm Smith,Rusher,739.588802806648,0.54242155999271,738.508403207521,739.592956783169,740.62515993262
Malcom Brown,Rusher,751.734733418069,5.11171343651293,741.738422920141,751.721500731453,761.582329441323
Maliek Collins,Rusher,753.717264940101,5.76297213123823,742.072244963072,753.941602903783,764.489644289753
Malik Harrison,Rusher,741.254937586034,0.338860501862777,740.511709103754,741.297411860992,741.806475264832
Malik Jackson,Rusher,698.573736040477,3.28425175087138,692.372403404287,698.502747352575,705.154144144769
Malik Mcdowell,Rusher,765.093214221594,6.7889683277797,751.801555784273,765.152541360234,777.938550287298
Malik Reed,Rusher,724.005402209892,3.72379813916115,716.462814842609,724.10638395269,730.954036615424
Marcell Harris,Rusher,743.501825251557,0.248655100469225,742.996814228215,743.510617087947,743.965003359662
Marcus Allen,Rusher,744.347854164784,0.27588510444127,743.727052470027,744.399463411511,744.772428413859
Marcus Cannon,Blocker,1089.606534895,3.6771526020945,1082.69012046475,1089.72774766446,1096.59614831579
Marcus Davenport,Rusher,775.878952972888,5.96179276856187,763.423171125669,776.213645885842,785.962716221132
Marcus Henry,Blocker,1126.15172446123,0.0758431380508482,1126.00810737215,1126.14573177267,1126.30687943768
Margus Hunt,Rusher,733.161235568058,1.22038863290682,730.692144073874,733.18597595815,735.426757830935
Mario Addison,Rusher,754.009420130218,3.31814189389752,747.191470828514,754.164806834086,760.113420135882
Mario Edwards Jr.,Rusher,750.442077410635,4.13958141359686,741.643120891356,750.923020941718,757.223007302606
Mark Glowinski,Blocker,1111.68826624165,3.80153817606118,1103.66458583666,1111.93641540387,1118.71678904002
Markus Bailey,Rusher,747.944736045798,0.424392044281276,747.068700993909,747.969313143985,748.726578030608
Markus Golden,Rusher,767.774225913462,5.54592770294835,756.188165822789,767.938447854925,778.314495742525
Marlon Davidson,Rusher,708.969040233819,2.0522753951684,704.895295224327,709.034575386661,712.691871604907
Marlon Tuipulotu,Rusher,734.418373169555,0.928940854578558,732.372187519579,734.511880045466,736.016618361221
Marquis Haynes Sr.,Rusher,778.173893411464,4.76917705502292,769.057971742867,778.193044810201,787.006089246835
Marquise Copeland,Rusher,778.627105117509,4.51386306981534,770.740730421623,778.598004916293,786.368276759477
Marquiss Spencer,Rusher,748.788667802947,0.077481453413397,748.706886264699,748.719996363892,748.878768143135
Marvin Wilson,Rusher,742.340546481149,0.905762560391004,740.188037095186,742.661855939172,743.3554459177
Mason Cole,Blocker,1156.90794407827,4.30326595419995,1148.9629429904,1156.92692024678,1165.03297432756
Matt Farniok,Blocker,1123.4210975645,0.105715426349267,1123.21472327987,1123.41897226562,1123.6317210251
Matt Feiler,Blocker,1134.28713739633,4.77502119931543,1124.52551919772,1134.64730303419,1142.64894241504
Matt Hennessy,Blocker,1162.42538225035,4.18536983340341,1154.08719469304,1162.58005888536,1170.13806403325
Matt Ioannidis,Rusher,758.205350625709,3.97889222628676,750.766188474484,758.087470340035,766.059760664877
Matt Milano,Rusher,758.392380658494,2.45224141119967,753.761823421557,758.376941196757,763.05612475223
Matt Nelson,Blocker,1142.63992176942,5.0848721077531,1133.0409192891,1142.53299972294,1152.45667434176
Matt Paradis,Blocker,1130.33679685931,3.62147856682702,1123.38930840431,1130.39272165978,1137.09360088522
Matt Peart,Blocker,1101.69433042882,4.43985078241537,1094.02961484102,1101.42713072806,1110.99983134212
Matt Pryor,Blocker,1130.32861298549,4.8329760527523,1121.16530749188,1130.50325531041,1139.4019037547
Matt Skura,Blocker,1148.14758290929,2.88652140978625,1142.70329272483,1148.07443260805,1153.82687382789
Matthew Judon,Rusher,753.058070653757,4.4684441392211,744.279581471958,753.114891173236,761.51886174775
Maurice Hurst,Rusher,747.436653446405,0.712608833712999,745.92552520497,747.459521835175,748.793561026128
Max Garcia,Blocker,1122.76007006719,7.07414847531316,1108.46571173404,1123.19386503684,1135.28422014622
Max Scharping,Blocker,1135.74536670058,3.47407212619228,1129.11126521849,1135.6519116657,1142.64719214743
Maxx Crosby,Rusher,754.075054890832,9.46141877953902,736.598918881922,753.654507684898,773.16403309357
Mctelvin Agim,Rusher,748.36876933232,1.57966688172435,745.192877938739,748.40145450804,751.248024653608
Mekhi Becton,Blocker,1127.14562323457,1.42300937486279,1124.66974717533,1126.94802669121,1129.99659034987
Melvin Ingram,Rusher,711.896128036651,3.15381646879497,705.677717562473,711.946626171845,717.834366136969
Micah Kiser,Rusher,749.150796799101,0.134709634613224,748.871050890271,749.15288315419,749.410516577042
Micah Parsons,Rusher,780.864479200664,4.22139788291901,771.973264663741,781.111937436877,788.355683376217
Michael Brockers,Rusher,708.051838198789,2.1392129777737,703.809332868423,708.091148706724,712.180319692561
Michael Deiter,Blocker,1136.77855305608,2.07560469214919,1132.80553293304,1136.7368649743,1140.95037687095
Michael Dogbe,Rusher,731.526091537471,3.54435983540574,724.065772134712,732.067434144043,737.091924144774
Michael Dunn,Blocker,1119.23217526954,3.86674524213727,1113.46488335568,1118.59691942363,1125.87127693599
Michael Dwumfour,Rusher,788.727577454856,1.35100010750548,785.75240951185,788.840183578318,791.068040630952
Michael Hoecht,Rusher,727.600717343885,1.69506946039344,724.328184603876,727.731243105383,730.440733053219
Michael Jordan,Blocker,1146.17477075624,3.70665618201381,1139.89894514352,1145.80246701439,1154.09123148367
Michael Pierce,Rusher,758.162699201577,4.43291486083786,748.800437078661,759.284992154139,764.48875516938
Michael Schofield III,Blocker,1165.27670954408,3.94624422612445,1157.50379311355,1165.35043815889,1172.71345447781
Mike Daniels,Rusher,752.922178648297,1.24904764228103,750.406776929733,753.082840783877,754.997623689889
Mike Danna,Rusher,708.208774648666,2.59524181446268,703.044431444064,708.259430014093,713.103468929931
Mike Mcglinchey,Blocker,1147.68041859666,4.5847182541269,1139.17810855613,1147.54146231333,1156.79077022096
Mike Onwenu,Blocker,1165.81719619034,3.12953020353182,1160.08599510986,1165.66095861051,1172.20762362168
Mike Pennel,Rusher,753.373670948964,1.87849133969242,749.814893660375,753.366181334512,757.097996904215
Mike Purcell,Rusher,708.413743856515,2.00906137928503,704.461174026041,708.468095947399,712.196623174051
Mike Remmers,Blocker,1144.37029547622,7.00939600520189,1134.73412421799,1143.14395233478,1154.8105224238
Milton Williams,Rusher,745.738633291717,2.50777979280868,740.667383026244,745.779339713344,750.434249538834
Mitch Morse,Blocker,1151.19684505789,5.65967954308987,1139.18449104611,1152.15842092416,1160.26165359941
Montez Sweat,Rusher,756.538803430726,4.41686561685503,747.685542984877,756.673394997868,764.671835139823
Montravius Adams,Rusher,745.5983272377,4.31685932703819,736.89606096418,745.856820156132,752.936387467709
Monty Rice,Rusher,749.81942780977,0.350311144055627,749.098743540904,749.829654534781,750.470732330495
Morgan Fox,Rusher,722.308879104134,2.36140461867107,717.581847935455,722.339812558421,726.730992809262
Morgan Moses,Blocker,1111.40962275129,8.02487535258354,1095.63763619266,1111.56728895299,1126.51693306757
Mykal Walker,Rusher,746.584411926011,0.723127278045945,745.116068695822,746.645256782879,747.85537746248
Myles Adams,Rusher,749.114380009397,1.21781352662202,746.391326008502,749.367776210762,750.891102289618
Myles Garrett,Rusher,795.308454021915,9.38495921342485,777.952471346133,795.040588653198,814.008777136411
Myles Jack,Rusher,744.875932804425,1.7579833838297,741.558771026523,744.856479801685,748.269436384078
Myron Cunningham,Blocker,1123.53765396802,0.6387659834,1122.52890828229,1123.45197943837,1125.14883418806
Naquan Jones,Rusher,709.24994953687,1.96402290373402,705.417022601182,709.258828970418,713.022074199577
Nate Davis,Blocker,1161.51089495269,3.63762501803632,1154.51832533323,1161.41274319436,1168.63919605479
Nate Herbig,Blocker,1113.09946748116,2.58550617977121,1108.00502961028,1113.18566401654,1117.91385745435
Nate Solder,Blocker,1144.90040845927,4.98506442292832,1135.19367731332,1144.96444988115,1154.32616578369
Nathan Landman,Rusher,746.71338014406,0.229430386444129,746.335888295656,746.734292405779,747.057301254354
Nathan Shepherd,Rusher,749.253657614699,2.34561679030815,744.629242943028,749.278403115005,753.69785523913
Ndamukong Suh,Rusher,675.581171329335,2.41193088715085,670.696278202396,675.637529216452,680.102699086572
Netane Muti,Blocker,1095.44942513566,4.56320715086769,1086.77566261023,1095.42409439139,1104.17971749926
Neville Gallimore,Rusher,745.040513262272,2.66848010381716,740.071042185371,744.97734465204,750.000711177443
Neville Hewitt,Rusher,743.95449598119,0.488942582967717,742.898984385558,743.989744346471,744.813388645328
Nick Allegretti,Blocker,1129.68757194279,1.21488475842101,1127.3475888469,1129.72587987775,1132.34348635296
Nick Bolton,Rusher,742.3158469172,1.06804021345265,740.223564994473,742.315755064287,744.358866259041
Nick Bosa,Rusher,789.933729120818,10.6970104760699,768.958270583546,789.935577985091,810.422247880974
Nick Dzubnar,Rusher,738.608074410233,0.718530319375839,737.013598159126,738.721484450959,739.740954868041
Nick Gates,Blocker,1116.02219239771,2.0003548326669,1112.15577974751,1116.1018554356,1119.56128037443
Nick Harris,Blocker,1141.08260711988,1.60377947832046,1138.3922267167,1140.85934149643,1144.79343906192
Nick Kwiatkoski,Rusher,748.861989297992,0.0925098159960679,748.672504712054,748.883250121312,748.997326935467
Nick Leverett,Blocker,1136.99513981039,0.836655041698095,1135.3409968772,1136.96257465253,1138.63150896047
Nick Martin,Blocker,1126.26442919437,0.0147242898672637,1126.23706478936,1126.26458184848,1126.291633326
Nick Niemann,Rusher,752.812241500902,0.0416375555880349,752.723361911972,752.813468737677,752.891227759256
Nick Thurman,Rusher,749.478996695948,0.337196751879742,748.707190161501,749.515494574484,750.039324685726
Nick Vigil,Rusher,734.721091687639,0.821838032805819,733.081345365614,734.737849968681,736.26808303658
Nick Williams,Rusher,690.573232939837,2.40678343080148,685.672717745356,690.664148073946,695.04336767434
Noah Spence,Rusher,740.923682241479,1.53596053513906,737.594326217787,741.193072716404,743.376113979483
Odafe Oweh,Rusher,750.041440662603,4.19227217233909,741.72014827047,750.140759776303,757.980705075509
Oday Aboushi,Blocker,1163.10573743499,2.19393774095433,1158.78657269042,1163.16555911064,1167.30377291139
Ogbonnia Okoronkwo,Rusher,723.519954546051,2.50765163442736,718.630190176952,723.515204115901,728.35424987832
Ola Adeniyi,Rusher,730.182049814999,4.06184747369299,722.58319642568,730.549926533136,737.001417750674
Olisaemeka Udoh,Blocker,1144.97883175088,5.90397204957712,1132.78875246398,1145.42332957299,1155.45892404551
Oren Burks,Rusher,743.165123197845,0.300911775623894,742.567133442712,743.168008497384,743.724337708709
Orlando Brown,Blocker,1153.65104849273,9.34132617742317,1135.94329609038,1153.63178414951,1171.70485609061
Osa Odighizuwa,Rusher,714.816664305538,4.00448440346102,707.27232123485,714.687535718619,722.597343338703
Oshane Ximines,Rusher,715.956355567206,2.21400687766173,711.653131215952,716.034224584045,719.987439759529
Otito Ogbonnia,Rusher,750.697597755084,0.322006157825812,750.018853564973,750.701775431798,751.35164198258
P.J. Williams,Rusher,783.808339236813,0.499096279203041,782.828216851158,783.814191513048,784.739020417287
Parker Ehinger,Blocker,1125.5307187332,0.0468621909915013,1125.46365206841,1125.51823191227,1125.62566595091
Pat Elflein,Blocker,1149.0339422293,2.71344649043582,1143.74191384781,1149.03641523373,1154.36300823096
Patrick Johnson,Rusher,747.406154754745,0.500838059254036,746.27991168607,747.496509937974,748.198951214243
Patrick Jones II,Rusher,723.744258128798,1.39242421855157,721.033235654394,723.744648691444,726.320093203057
Patrick Mekari,Blocker,1140.73782467157,5.48607339521884,1129.9436766651,1140.82806594226,1151.18341043592
Patrick O'Connor,Rusher,746.183544528544,0.907252235468436,744.312229196234,746.236006386761,747.763635863699
Patrick Queen,Rusher,737.948348689689,1.01405756822953,735.95310500708,737.951780225865,739.919918156779
Payton Turner,Rusher,746.620188904651,4.21898748717118,738.587689034132,746.684959026628,754.250259827985
Penei Sewell,Blocker,1145.41530475976,5.25795891061815,1135.75655030108,1145.08007513691,1156.21718222153
Pernell Mcphee,Rusher,711.581515796646,1.77935426313175,708.136733499616,711.610403108997,715.00036735776
Pete Werner,Rusher,743.368188088851,0.480761548892755,742.379117933353,743.383419097999,744.266018979654
Phil Haynes,Blocker,1137.15607041742,1.83410969711255,1134.05737442777,1137.04210372723,1140.84152988188
Phil Hoskins,Rusher,782.049055991977,0.848174399283744,780.374646647982,782.085990426132,783.485975619862
Poona Ford,Rusher,734.882330097478,4.40277680759032,726.662570616013,734.757363964211,743.422499129775
Porter Gustin,Rusher,721.009426748427,2.66650685736371,715.535597130064,721.157258185284,725.932928211202
Preston Smith,Rusher,774.577503444416,4.55828086516801,765.486822113085,774.654198752708,783.162162083342
Quenton Nelson,Blocker,1158.6148372364,3.60781945945561,1151.91844108509,1158.54032046793,1165.69574356537
Quincy Roche,Rusher,753.876317425166,5.01057083710098,744.036288363239,753.749337163408,763.212431593953
Quincy Williams,Rusher,726.598605509,0.707720754251114,725.163232514624,726.632638307104,727.875752529207
Quinn Bailey,Blocker,1123.80041371777,0.680910098098329,1122.41060600693,1123.81440565594,1125.18601884685
Quinn Meinerz,Blocker,1134.00688807334,2.63987568426347,1129.05192629367,1133.92523817223,1139.33450191077
Quinnen Williams,Rusher,756.52319743541,4.04654035491847,748.397362133693,756.668673637857,763.891343493402
Quinton Bohanna,Rusher,739.199879356394,2.25633374456748,734.696078240152,739.214438624657,743.386764550359
Quinton Jefferson,Rusher,754.93333599432,5.87631377753948,744.087801087235,754.773623137331,766.653722072312
Quinton Spain,Blocker,1139.91647749019,7.3907447178117,1125.17373157639,1140.0351923409,1153.83122002303
Raekwon Davis,Rusher,721.970062650816,2.61526368383665,716.534638745867,722.130634585747,726.637325531213
Raequan Williams,Rusher,758.396855797803,2.60883672683505,752.494592889242,759.22630111744,761.531782437622
Rakeem Nunez-Roches,Rusher,680.138922913896,2.28615453661483,675.838838261396,680.100607267541,684.585902577214
Randy Gregory,Rusher,757.704181592899,4.86255789468535,747.349308200151,758.110073910861,766.067152395296
Rashaad Coward,Blocker,1126.76139718003,0.156707459027556,1126.46306854398,1126.75420226443,1127.08798031672
Rashad Weaver,Rusher,745.127674124671,0.259418831025648,744.562059487069,745.140290740497,745.60560647527
Rashan Gary,Rusher,770.740543925626,8.89039478889054,752.719626897229,770.877442816519,787.806925875035
Rashard Lawrence,Rusher,735.357741657244,4.40738239741414,725.959459152832,736.262452270605,742.097769160426
Rashawn Slater,Blocker,1160.11549408441,8.86586713815142,1142.63169624887,1160.32635547573,1176.92145568587
Rasheem Green,Rusher,759.665493886787,8.40331577041846,743.684727784946,759.491383303598,776.047237623257
Rashod Berry,Rusher,728.746082251185,1.06567828348373,726.47098555254,728.821026803451,730.678861144173
Rashod Hill,Blocker,1166.38893072899,3.40643910816479,1159.61618207202,1166.44841088557,1173.02837328136
Raymond Johnson III,Rusher,743.237672651602,2.18725247747701,739.183849032381,743.222112664848,747.300832941898
Reggie Ragland,Rusher,735.477718657624,0.575493355465526,734.273159778847,735.50496603488,736.520457024759
Reginald Mckenzie,Rusher,744.933188550942,0.505622003871462,743.868135267617,744.955383047787,745.854293779478
Renell Wren,Rusher,734.1945723389,0.747051311533008,732.787615214316,734.297050325478,735.496321282513
Riley Reiff,Blocker,1156.65383320944,4.29714669757078,1149.4070523713,1156.19657181487,1166.28249671217
Rob Havenstein,Blocker,1173.60394188037,5.07934364888413,1163.55983801459,1173.75208032183,1183.0994013046
Robert Hainsey,Blocker,1133.22775509602,0.407544464012753,1132.60053616794,1133.1545878811,1134.13337357597
Robert Hunt,Blocker,1168.76763335913,4.07245763315737,1161.03431458966,1168.76001786085,1176.48585250399
Robert Jones,Blocker,1124.29992888932,0.744864783918047,1122.90021196748,1124.27461428828,1125.789157621
Robert Nkemdiche,Rusher,689.701270532251,1.88671659077181,685.820411665125,689.76824443264,693.222852031429
Robert Quinn,Rusher,825.456523336255,6.89365472689069,812.006190898508,825.437866081977,838.804179300963
Robert Spillane,Rusher,747.678562187416,0.439707864212202,746.766947733494,747.704371139835,748.482112871231
Rodger Saffold,Blocker,1165.40518533659,3.33278046403174,1159.28417960296,1165.28284714147,1172.08051013287
Rodney Hudson,Blocker,1141.67124796899,4.65215427465963,1132.82831116594,1141.66139581825,1150.47843942688
Romeo Okwara,Rusher,753.489327269218,4.57149544672579,744.798678456868,753.797144885105,760.930508931327
Ron'Dell Carter,Rusher,744.72920732779,0.34404348285802,744.020549506546,744.736943033603,745.407491089973
Ronald Blair,Rusher,732.067800961083,2.56224528624169,727.109287962463,732.134616800869,736.704698345767
Ronnie Stanley,Blocker,1137.04479443478,1.56191489696904,1133.95095515375,1137.10401146142,1140.25858048286
Roquan Smith,Rusher,725.752449546771,1.20951549443224,723.401704765726,725.754017306803,728.060582551928
Ross Blacklock,Rusher,748.926194615681,4.21006479135864,740.352877586217,749.121093774606,756.683891154402
Roy Lopez,Rusher,706.182383730656,3.01702354519126,699.55907117677,706.501996717441,711.280384095564
Roy Robertson-Harris,Rusher,765.145611338046,8.10118837733155,749.008039533343,764.944643838629,780.934208886949
Royce Newman,Blocker,1136.42373919233,6.60890765218675,1123.99945537991,1136.33960311759,1149.48531707624
Ryan Bates,Blocker,1130.9517827621,2.30412125108913,1126.67751748813,1130.86987455134,1135.60167946995
Ryan Jensen,Blocker,1230.53710964496,2.31042950098731,1226.25457416405,1230.45842107403,1235.33644612718
Ryan Kelly,Blocker,1130.56986197302,3.87137937902004,1123.09876701644,1130.61488123828,1137.72903545312
Ryan Kerrigan,Rusher,705.522426015603,3.02431432795866,699.756854040705,705.491607512516,711.112539780071
Ryan Mccollum,Blocker,1084.38693930524,2.4480050658905,1079.94193673626,1084.31193020072,1089.96761735614
Ryan Ramczyk,Blocker,1156.87176570651,2.51189529643897,1151.96108272724,1156.88238721241,1161.74898136387
Saahdiq Charles,Blocker,1105.22870145485,10.772183519546,1088.25046520408,1104.83041796726,1124.70357611119
Sam Cosmi,Blocker,1122.20736670635,3.38509865775721,1116.01561699961,1122.09041054614,1129.22602096822
Sam Eguavoen,Rusher,740.445197928179,2.03847660071485,736.48369851445,740.450575405703,744.15326867911
Sam Hubbard,Rusher,723.578438504881,7.49781127727813,709.045801123515,723.621086998387,737.840346795276
Sam Kamara,Rusher,735.741530609755,0.870251686926492,733.978910769736,735.773488999872,737.346312515142
Sam Mustipher,Blocker,1157.6100979418,4.48988283198989,1148.94807625934,1157.6653031103,1166.31478411585
Sam Tecklenburg,Blocker,1144.49295481662,1.3474934225283,1142.13991043156,1144.42120549011,1147.3528113977
Samson Ebukam,Rusher,720.977782445091,3.63026628951277,713.841909123244,721.033468708556,727.93607733216
Scott Quessenberry,Blocker,1148.37018175069,1.23607719020999,1146.11564772294,1148.40821208887,1150.6717710018
Sean Harlow,Blocker,1134.72354326087,3.06727768319193,1128.53629452625,1134.72756162724,1140.6116853178
Senio Kelemete,Blocker,1126.81462940272,1.9400350161084,1123.46456758545,1126.5919907403,1131.12371749952
Shaka Toney,Rusher,743.18792070275,2.17627148828898,739.026551344587,743.212492388589,747.224054691734
Shamar Stephen,Rusher,696.062669512294,2.01487161744959,692.016962365258,696.095297072021,699.897604188824
Shane Lemieux,Blocker,1129.14127900728,0.758837078737002,1127.63873820564,1129.09907218906,1130.69239970107
Shaq Lawson,Rusher,714.048693391288,3.6970892998843,706.554706511509,714.145849348611,721.023357798112
Shaq Mason,Blocker,1158.45843069191,3.3884219270961,1152.10466110348,1158.43083206903,1164.94205758696
Shaq Thompson,Rusher,711.30941702995,1.23569808181701,708.876869134991,711.326290826776,713.672066528173
Shaquil Barrett,Rusher,740.102093636128,2.56232155531527,735.270200733692,740.107593330676,745.041424438016
Shaquille Quarterman,Rusher,749.00461383797,0.078979392936729,748.834125470181,749.020054816658,749.13111172183
Sharif Finch,Rusher,747.3197586988,0.182636903964388,746.950714475742,747.32519402387,747.653907381565
Shelby Harris,Rusher,772.64774447711,6.82576032841191,759.417438173701,772.66479716682,785.731379015807
Sheldon Day,Rusher,794.805352833329,4.36702791007031,786.137817950929,794.93290453475,802.864200126512
Sheldon Rankins,Rusher,745.100360915135,4.81688539488234,735.93682452937,745.108829225198,754.413127443403
