player_name,role,bt_logit_score,elo_like_score,coefficient_source
Joe Jackson,Rusher,-6.150213421072743e-5,999.989316096576,lambda.min
Jarrad Davis,Rusher,-6.256939610681498e-5,999.9891306941951,lambda.min
Shaquil Barrett,Rusher,-6.278794266267141e-5,999.9890927287698,lambda.min
Bunmi Rotimi,Rusher,-6.300413160249758e-5,999.9890551729044,lambda.min
Trystan Colon,Blocker,-6.37170752464572e-5,999.9889313219082,lambda.min
Corey Levin,Blocker,-6.379572927275942e-5,999.9889176583043,lambda.min
Ben Banogu,Rusher,-6.389968373324635e-5,999.9888995995649,lambda.min
Boogie Basham,Rusher,-6.417463647307859e-5,999.9888518353819,lambda.min
Jessie Lemonier,Rusher,-6.436131558868563e-5,999.988819405898,lambda.min
Tommy Togiai,Rusher,-6.440717806013576e-5,999.9888114387707,lambda.min
Jake Zimmer,Rusher,-6.496336006017411e-5,999.9887148200612,lambda.min
Bravvion Roy,Rusher,-6.632018467823119e-5,999.9884791154834,lambda.min
Andre Mintze,Rusher,-6.651138479933291e-5,999.9884459006204,lambda.min
Derek Rivers,Rusher,-6.682877955275166e-5,999.9883907635044,lambda.min
Eric Kendricks,Rusher,-6.693150458491408e-5,999.9883729183385,lambda.min
C.J. Mosley,Rusher,-6.700019350859805e-5,999.9883609858504,lambda.min
Jack Anderson,Blocker,-6.708858740695284e-5,999.9883456302574,lambda.min
Emmanuel Ogbah,Rusher,-6.711535387978181e-5,999.9883409804448,lambda.min
Krys Barnes,Rusher,-6.71566325294646e-5,999.9883338096089,lambda.min
Whitney Mercilus,Rusher,-6.73090498904828e-5,999.9883073320013,lambda.min
Ja'Whaun Bentley,Rusher,-6.833462784896001e-5,999.9881291708621,lambda.min
Jonathan Harris,Rusher,-6.891139376679698e-5,999.9880289763599,lambda.min
Linval Joseph,Rusher,-6.941916052588875e-5,999.9879407682394,lambda.min
Malcolm Koonce,Rusher,-6.980686689906077e-5,999.9878734167439,lambda.min
Carlos Davis,Rusher,-7.002572137249201e-5,999.9878353978279,lambda.min
Nate Herbig,Blocker,-7.072361903204732e-5,999.9877141605868,lambda.min
Joe Haeg,Blocker,-7.117553147193587e-5,999.9876356553552,lambda.min
Everson Griffen,Rusher,-7.14583215852253e-5,999.987586529681,lambda.min
Tyre Phillips,Blocker,-7.181513160651258e-5,999.9875245454317,lambda.min
Tyus Bowser,Rusher,-7.303063727027892e-5,999.9873133904706,lambda.min
Foyesade Oluokun,Rusher,-7.332763287578236e-5,999.9872617970497,lambda.min
James Hudson III,Blocker,-7.443179814075118e-5,999.987069983897,lambda.min
Frank Clark,Rusher,-7.44637952214876e-5,999.9870644254347,lambda.min
Jayon Brown,Rusher,-7.46193394206098e-5,999.9870374046398,lambda.min
Anthony Nelson,Rusher,-7.506280364945943e-5,999.9869603670128,lambda.min
Markus Golden,Rusher,-7.613371387643077e-5,999.9867743308519,lambda.min
Jaylon Moore,Blocker,-7.688310964209274e-5,999.9866441474735,lambda.min
Jordan Elliott,Rusher,-7.813555267466512e-5,999.9864265758343,lambda.min
Yannick Ngakoue,Rusher,-7.836028969171861e-5,999.9863875350159,lambda.min
Derrek Tuszka,Rusher,-7.836422726318972e-5,999.9863868509896,lambda.min
Solomon Thomas,Rusher,-7.837188994922656e-5,999.9863855198447,lambda.min
Tyler Shelvin,Rusher,-7.965081684696477e-5,999.9861633474869,lambda.min
Robert Jones,Blocker,-7.98250877326498e-5,999.9861330735333,lambda.min
Chase Winovich,Rusher,-8.058022309127595e-5,999.9860018930856,lambda.min
Kyle Phillips,Rusher,-8.107300787757274e-5,999.9859162876002,lambda.min
Taylor Decker,Blocker,-8.16280972202809e-5,999.9858198587048,lambda.min
Da'Shawn Hand,Rusher,-8.166639359669167e-5,999.9858132059428,lambda.min
Porter Gustin,Rusher,-8.209742807043137e-5,999.9857383275854,lambda.min
Marlon Tuipulotu,Rusher,-8.294794820242789e-5,999.9855905771054,lambda.min
Solomon Kindley,Blocker,-8.392668524453079e-5,999.9854205530668,lambda.min
Carl Granderson,Rusher,-8.405538167265229e-5,999.9853981962074,lambda.min
James Smith-Williams,Rusher,-8.437418215218647e-5,999.9853428148917,lambda.min
Greg Gaines,Rusher,-8.493752231126872e-5,999.9852449526827,lambda.min
Julie'N Davenport,Blocker,-8.517908046229573e-5,999.9852029897338,lambda.min
Marcell Harris,Rusher,-8.538016719924607e-5,999.9851680573897,lambda.min
Josh Uche,Rusher,-8.546964050446724e-5,999.9851525142847,lambda.min
James Ferentz,Blocker,-8.723753344789372e-5,999.9848453998247,lambda.min
Jackson Carman,Blocker,-8.735390775801809e-5,999.9848251835364,lambda.min
Iosua Opeta,Blocker,-8.739795174007098e-5,999.9848175323131,lambda.min
Jaylon Smith,Rusher,-8.755824655634579e-5,999.9847896862514,lambda.min
Sean Harlow,Blocker,-8.829071538419842e-5,999.9846624433834,lambda.min
John Miller,Blocker,-8.856823111517487e-5,999.9846142339632,lambda.min
Josh Jones,Blocker,-8.9257348098500155e-05,999.9844945220818,lambda.min
Terence Steele,Blocker,-8.996189121081245e-5,999.9843721304075,lambda.min
Tommy Doyle,Blocker,-9.103482888100957e-5,999.9841857420436,lambda.min
Khalen Saunders,Rusher,-9.220555252221232e-5,999.9839823665167,lambda.min
Joe Schobert,Rusher,-9.282842373716016e-5,999.9838741627041,lambda.min
Ty Sambrailo,Blocker,-9.403833613689772e-5,999.9836639793925,lambda.min
Bradley Chubb,Rusher,-9.55280418055465e-5,999.9834051910119,lambda.min
Akiem Hicks,Rusher,-9.56149237452147e-5,999.9833900980732,lambda.min
Carl Nassib,Rusher,-9.707721791899281e-5,999.9831360715569,lambda.min
Dillon Radunz,Blocker,-9.733029800578684e-5,999.9830921070428,lambda.min
Blake Brandel,Blocker,-9.74013352769087e-5,999.9830797666049,lambda.min
Jalyn Holmes,Rusher,-9.77399099969334e-5,999.9830209501519,lambda.min
Daron Payne,Rusher,-9.847062003632255e-5,999.9828940128167,lambda.min
John Penisini,Rusher,-9.889513618515858e-5,999.9828202668083,lambda.min
Andrew Van Ginkel,Rusher,-9.910959503437507e-5,999.9827830114904,lambda.min
Mike Mcglinchey,Blocker,-9.938420597203582e-5,999.9827353066844,lambda.min
Jedrick Wills Jr.,Blocker,-1.0100136900237949e-4,999.9824543766922,lambda.min
Nate Davis,Blocker,-1.0118466086845303e-4,999.9824225356339,lambda.min
Divine Deablo,Rusher,-1.0247944753448612e-4,999.9821976081521,lambda.min
Kemoko Turay,Rusher,-1.0282635833128663e-4,999.9821373435742,lambda.min
Pat Elflein,Blocker,-1.0326610728911246e-4,999.9820609513558,lambda.min
Dayo Odeyingbo,Rusher,-1.0460221938283685e-4,999.9818288449121,lambda.min
Stephen Weatherly,Rusher,-1.0499560776267236e-4,999.9817605063511,lambda.min
A'Shawn Robinson,Rusher,-1.0654252987715537e-4,999.9814917784557,lambda.min
Max Scharping,Blocker,-1.067116509986661e-4,999.9814623991078,lambda.min
John Leglue,Blocker,-1.0711095502151597e-4,999.9813930328943,lambda.min
Joe Noteboom,Blocker,-1.0746649225687285e-4,999.9813312697505,lambda.min
Jordan Willis,Rusher,-1.0867083266045498e-4,999.981122054394,lambda.min
Quinton Jefferson,Rusher,-1.0885732064822014e-4,999.9810896581123,lambda.min
Lucas Niang,Blocker,-1.0934389381798026e-4,999.9810051316953,lambda.min
Kyzir White,Rusher,-1.0991777999610931e-4,999.980905437455,lambda.min
Levi Onwuzurike,Rusher,-1.1034344859808645e-4,999.9808314912451,lambda.min
Corey Peters,Rusher,-1.1041827901978026e-4,999.9808184918694,lambda.min
Chris Board,Rusher,-1.1081868131745429e-4,999.980748934866,lambda.min
Bruce Irvin,Rusher,-1.1196357036231609e-4,999.9805500472681,lambda.min
Colton Mckivitz,Blocker,-1.1226619380073476e-4,999.9804974761925,lambda.min
Dante Fowler Jr.,Rusher,-1.1405301287884643e-4,999.9801870739261,lambda.min
Ifeadi Odenigbo,Rusher,-1.1589906859440561e-4,999.9798663812019,lambda.min
Taco Charlton,Rusher,-1.1699533963799828e-4,999.979675939416,lambda.min
Raekwon Davis,Rusher,-1.1717452854308517e-4,999.9796448111149,lambda.min
Dont'A Hightower,Rusher,-1.1747812765418116e-4,999.9795920705474,lambda.min
Jason Pierre-Paul,Rusher,-1.178613444743926e-4,999.9795254989672,lambda.min
Ted Karras,Blocker,-1.1914538014950585e-4,999.9793024391239,lambda.min
Leonard Floyd,Rusher,-1.1986918373585756e-4,999.9791767015626,lambda.min
Trey Pipkins III,Blocker,-1.206352739269691e-4,999.9790436180655,lambda.min
A.J. Cann,Blocker,-1.2152730884066455e-4,999.9788886557292,lambda.min
Jaleel Johnson,Rusher,-1.2486054466826277e-4,999.9783096133584,lambda.min
Laremy Tunsil,Blocker,-1.282741956525641e-4,999.9777166014442,lambda.min
Benson Mayowa,Rusher,-1.2865535398698676e-4,999.9776503874597,lambda.min
Ola Adeniyi,Rusher,-1.2976934174128445e-4,999.9774568679658,lambda.min
Preston Smith,Rusher,-1.3130940445403604e-4,999.9771893316706,lambda.min
Quincy Roche,Rusher,-1.3171849693971013e-4,999.977118265027,lambda.min
Christian Ringo,Rusher,-1.3186295365393604e-4,999.9770931703255,lambda.min
Pernell Mcphee,Rusher,-1.333148709047343e-4,999.9768409464654,lambda.min
Baron Browning,Rusher,-1.3383157133124913e-4,999.9767511864078,lambda.min
Geron Christian Sr.,Blocker,-1.3715262601066348e-4,999.9761742601193,lambda.min
Justin Jones,Rusher,-1.4040250505311294e-4,999.9756096983052,lambda.min
Oshane Ximines,Rusher,-1.4399907381367066e-4,999.9749849103187,lambda.min
Jonathon Cooper,Rusher,-1.442148068043242e-4,999.9749474336596,lambda.min
Calvin Anderson,Blocker,-1.4448104911911523e-4,999.9749011826324,lambda.min
Chris Lindstrom,Blocker,-1.447754715790871e-4,999.9748500362125,lambda.min
Trey Flowers,Rusher,-1.4644509080524054e-4,999.9745599936458,lambda.min
Harold Landry III,Rusher,-1.4777252537442794e-4,999.9743293946424,lambda.min
Conor Mcdermott,Blocker,-1.478227070266817e-4,999.9743206771965,lambda.min
Wyatt Raymond,Rusher,-1.4836420283777008e-4,999.9742266097394,lambda.min
Jaylon Ferguson,Rusher,-1.490191891815401e-4,999.9741128269575,lambda.min
Rashawn Slater,Blocker,-1.493922527797895e-4,999.9740480191726,lambda.min
Tyron Smith,Blocker,-1.506299195534836e-4,999.9738330144326,lambda.min
Grover Stewart,Rusher,-1.5095894362419945e-4,999.9737758570973,lambda.min
Austin Jackson,Blocker,-1.5112466114418428e-4,999.9737470690154,lambda.min
Samson Ebukam,Rusher,-1.5488114420469254e-4,999.9730945010696,lambda.min
Cam Robinson,Blocker,-1.554084072571774e-4,999.973002906096,lambda.min
Tanoh Kpassagnon,Rusher,-1.5592377159992084e-4,999.9729133781399,lambda.min
Sam Cosmi,Blocker,-1.5637851280672036e-4,999.9728343815011,lambda.min
Bobby Okereke,Rusher,-1.573738243509081e-4,999.9726614781765,lambda.min
Yodny Cajuste,Blocker,-1.5748654741745834e-4,999.9726418961742,lambda.min
Bobby Hart,Blocker,-1.5768181371327592e-4,999.9726079749444,lambda.min
Jerome Baker,Rusher,-1.595483217867762e-4,999.9722837292817,lambda.min
Jon Runyan,Blocker,-1.6358116864055542e-4,999.9715831520276,lambda.min
Mike Onwenu,Blocker,-1.641228992814622e-4,999.9714890437764,lambda.min
Uchenna Nwosu,Rusher,-1.6442127278677574e-4,999.9714372109897,lambda.min
David Onyemata,Rusher,-1.6553663815126922e-4,999.9712434521805,lambda.min
Taylor Moton,Blocker,-1.6555609278549714e-4,999.9712400725643,lambda.min
Anthony Rush,Rusher,-1.6682980697091266e-4,999.9710188057475,lambda.min
Taylor Stallworth,Rusher,-1.678329815697437e-4,999.9708445364704,lambda.min
Keanu Neal,Rusher,-1.6808772033351439e-4,999.9708002838146,lambda.min
Billy Price,Blocker,-1.681470366561299e-4,999.9707899795139,lambda.min
Netane Muti,Blocker,-1.6963871788417434e-4,999.9705308479436,lambda.min
Le'Raven Clark,Blocker,-1.7090773736976245e-4,999.9703103966795,lambda.min
Austin Reiter,Blocker,-1.713081717759733e-4,999.9702408340983,lambda.min
Korey Cunningham,Blocker,-1.721532463047214e-4,999.9700940296165,lambda.min
Riley Reiff,Blocker,-1.7351554053228883e-4,999.9698573748701,lambda.min
Khalid Kareem,Rusher,-1.740316026490502e-4,999.9697677256983,lambda.min
Jarran Reed,Rusher,-1.7563687110499164e-4,999.9694888620054,lambda.min
Trent Brown,Blocker,-1.756923468442613e-4,999.9694792248823,lambda.min
Carlos Watkins,Rusher,-1.781510398843221e-4,999.9690521061543,lambda.min
Steven Means,Rusher,-1.7966270080288813e-4,999.9687895037562,lambda.min
Jerry Tillery,Rusher,-1.7975687642007753e-4,999.9687731437758,lambda.min
Matt Pryor,Blocker,-1.8201051027005177e-4,999.9683816474777,lambda.min
Rashod Hill,Blocker,-1.8247304126485227e-4,999.9683012976143,lambda.min
Melvin Ingram,Rusher,-1.827270408098313e-4,999.9682571733739,lambda.min
D.J. Reader,Rusher,-1.8400403131401769e-4,999.9680353374022,lambda.min
Braden Smith,Blocker,-1.8412232194218336e-4,999.9680147882153,lambda.min
Jonathan Garvin,Rusher,-1.907076173681753e-4,999.9668708052293,lambda.min
Justin Herron,Blocker,-1.9343511247451093e-4,999.9663969907996,lambda.min
Quinn Meinerz,Blocker,-1.9397733149634786e-4,999.966302797708,lambda.min
Michael Jordan,Blocker,-1.9604688968404832e-4,999.9659432786276,lambda.min
Rashan Gary,Rusher,-1.9794404334530806e-4,999.965613709281,lambda.min
Connor Mcgovern,Blocker,-1.9832902501297405e-4,999.9655468311155,lambda.min
Alex Anzalone,Rusher,-1.9878058340894064e-4,999.9654683873875,lambda.min
Leighton Vander Esch,Rusher,-2.0232718481624152e-4,999.9648522796193,lambda.min
Casey Toohill,Rusher,-2.028092805523202e-4,999.9647685310122,lambda.min
Jordan Phillips,Rusher,-2.0569859408663656e-4,999.9642666058423,lambda.min
Jesse Davis,Blocker,-2.0662651912987397e-4,999.9641054087521,lambda.min
Aaron Brewer,Blocker,-2.0746447241033037e-4,999.9639598413577,lambda.min
Jaelan Phillips,Rusher,-2.084238013365999e-4,999.9637931888541,lambda.min
Matt Skura,Blocker,-2.0878198772636056e-4,999.9637309655051,lambda.min
Max Garcia,Blocker,-2.14312221904302e-4,999.9627702654302,lambda.min
Chris Reed,Blocker,-2.239078261983564e-4,999.9611033382321,lambda.min
Armon Watts,Rusher,-2.2661394383889348e-4,999.9606332374486,lambda.min
Dexter Lawrence,Rusher,-2.3244214727619048e-4,999.9596207748117,lambda.min
Arden Key,Rusher,-2.3245045051960964e-4,999.9596193323906,lambda.min
Daniel Brunskill,Blocker,-2.3299614150538815e-4,999.959524536157,lambda.min
Jake Curhan,Blocker,-2.363784888672812e-4,999.9589369622389,lambda.min
Matt Nelson,Blocker,-2.3710327083447812e-4,999.9588110547154,lambda.min
Bud Dupree,Rusher,-2.3780399953179208e-4,999.9586893256727,lambda.min
Henry Mondeaux,Rusher,-2.3801820242638023e-4,999.9586521148187,lambda.min
Isaiah Prince,Blocker,-2.39745114131897e-4,999.9583521195289,lambda.min
Cameron Jordan,Rusher,-2.4025908580270104e-4,999.9582628335047,lambda.min
Josiah Bronson,Rusher,-2.4079649800967884e-4,999.9581694754423,lambda.min
Montez Sweat,Rusher,-2.4232458686114608e-4,999.9579040192199,lambda.min
Alex Leatherwood,Blocker,-2.4261827518264238e-4,999.9578530003329,lambda.min
Marlon Davidson,Rusher,-2.431600934346064e-4,999.9577588768622,lambda.min
Kenny Willekes,Rusher,-2.45093455910793e-4,999.9574230174002,lambda.min
Marcus Cannon,Blocker,-2.4859494908969376e-4,999.9568147457337,lambda.min
Cam Sample,Rusher,-2.5414876941944384e-4,999.9558499483246,lambda.min
Daryl Williams,Blocker,-2.5535862577658394e-4,999.9556397747488,lambda.min
Jalen Mayfield,Blocker,-2.559316257692213e-4,999.9555402344548,lambda.min
Azeez Ojulari,Rusher,-2.595579259031078e-4,999.9549102815996,lambda.min
Dalvin Tomlinson,Rusher,-2.613148987989642e-4,999.9546050641462,lambda.min
Naquan Jones,Rusher,-2.614019312191236e-4,999.9545899450662,lambda.min
Michael Deiter,Blocker,-2.6479215906429426e-4,999.9540010021681,lambda.min
Quenton Nelson,Blocker,-2.709676858923314e-4,999.9529282032784,lambda.min
La'El Collins,Blocker,-2.740808076112343e-4,999.9523873986448,lambda.min
Rasheem Green,Rusher,-2.7438581435928545e-4,999.9523344135457,lambda.min
Shy Tuttle,Rusher,-2.768147541285707e-4,999.9519124634902,lambda.min
Cameron Fleming,Blocker,-2.830224314895687e-4,999.950834079481,lambda.min
Matt Peart,Blocker,-2.884045620617092e-4,999.9498991076375,lambda.min
Josh Tupou,Rusher,-2.910661465960644e-4,999.949436743047,lambda.min
Brandon Shell,Blocker,-2.9414306941169603e-4,999.9489022268069,lambda.min
Kingsley Keke,Rusher,-2.9440883853967245e-4,999.9488560579807,lambda.min
Nate Solder,Blocker,-2.9538471600030607e-4,999.9486865307022,lambda.min
Dennis Daley,Blocker,-3.053395971401149e-4,999.9469571907234,lambda.min
Hakeem Adeniji,Blocker,-3.061153772287971e-4,999.9468224239188,lambda.min
Adam Butler,Rusher,-3.066345250096612e-4,999.9467322387121,lambda.min
David Quessenberry,Blocker,-3.0732604638791566e-4,999.9466121091447,lambda.min
Trent Williams,Blocker,-3.104829290861702e-4,999.9460637024503,lambda.min
Jake Matthews,Blocker,-3.1123813373476624e-4,999.9459325099657,lambda.min
Malik Reed,Rusher,-3.1192890841987605e-4,999.9458125101121,lambda.min
Jeffery Simmons,Rusher,-3.159508891699824e-4,999.9451138204936,lambda.min
Isaiahh Loudermilk,Rusher,-3.1983873726662353e-4,999.9444384321037,lambda.min
Ryan Kelly,Blocker,-3.2080267686233704e-4,999.9442709786448,lambda.min
Mike Danna,Rusher,-3.216658327713392e-4,999.9441210331055,lambda.min
Storm Norton,Blocker,-3.252679396218972e-4,999.9434952830541,lambda.min
Lorenzo Carter,Rusher,-3.255746341592882e-4,999.943442004756,lambda.min
Justin Britt,Blocker,-3.2825630705939074e-4,999.9429761504589,lambda.min
Zach Allen,Rusher,-3.29834389390643e-4,999.9427020094795,lambda.min
Dorance Armstrong,Rusher,-3.435944888719012e-4,999.9403116353694,lambda.min
Chris Wormley,Rusher,-3.4792171827243757e-4,999.9395599186292,lambda.min
Kerry Hyder Jr.,Rusher,-3.5424422921375126e-4,999.9384615859838,lambda.min
Brandon Williams,Rusher,-3.5507517340480717e-4,999.938317236193,lambda.min
Cameron Erving,Blocker,-3.590181504932175e-4,999.9376322709163,lambda.min
Duane Brown,Blocker,-3.594095606303734e-4,999.9375642760111,lambda.min
Jonah Williams,Blocker,-3.615549508715579e-4,999.9371915835538,lambda.min
Adetokunbo Ogundeji,Rusher,-3.6383318990707995e-4,999.9367958128972,lambda.min
Christian Covington,Rusher,-3.6584446491830534e-4,999.9364464186417,lambda.min
Alex Okafor,Rusher,-3.679391566917481e-4,999.9360825334103,lambda.min
Christian Darrisaw,Blocker,-3.7253526993513014e-4,999.9352841067623,lambda.min
Sam Hubbard,Rusher,-3.7401333202039064e-4,999.9350273410794,lambda.min
Blake Hance,Blocker,-3.7893660437988177e-4,999.9341720810719,lambda.min
Tom Compton,Blocker,-3.800543996017522e-4,999.9339779001532,lambda.min
Charlie Heck,Blocker,-3.822006978289999e-4,999.9336050499625,lambda.min
Penei Sewell,Blocker,-3.854998621712806e-4,999.933031926415,lambda.min
Shamar Stephen,Rusher,-3.8650402600394896e-4,999.9328574852905,lambda.min
Jawaan Taylor,Blocker,-3.8749256583116705e-4,999.9326857583336,lambda.min
Deshawn Williams,Rusher,-3.8929565302882113e-4,999.9323725300055,lambda.min
Michael Brockers,Rusher,-3.915234753752719e-4,999.9319855176248,lambda.min
Bilal Nichols,Rusher,-3.9562084771445355e-4,999.9312737311459,lambda.min
Bobby Massie,Blocker,-4.1070107470446237e-4,999.9286540273988,lambda.min
Rodger Saffold,Blocker,-4.1165475248886626e-4,999.9284883565991,lambda.min
George Fant,Blocker,-4.158626291011242e-4,999.9277573735618,lambda.min
Derrick Nnadi,Rusher,-4.2192136214225766e-4,999.926704863831,lambda.min
Laken Tomlinson,Blocker,-4.301521895527853e-4,999.9252750226607,lambda.min
Leonard Williams,Rusher,-4.480389548124156e-4,999.9221677732801,lambda.min
Spencer Brown,Blocker,-4.536729175825939e-4,999.9211890537032,lambda.min
Justin Ellis,Rusher,-4.544294310430896e-4,999.9210576338546,lambda.min
Shelby Harris,Rusher,-4.8690134094664974e-4,999.9154166853394,lambda.min
Malik Jackson,Rusher,-5.108568510707046e-4,999.9112551869962,lambda.min
B.J. Hill,Rusher,-5.170558625602589e-4,999.9101783084029,lambda.min
Dion Dawkins,Blocker,-5.308186420891703e-4,999.9077874687209,lambda.min
Sheldon Richardson,Rusher,-5.507567826104218e-4,999.9043238589578,lambda.min
Nick Williams,Rusher,-5.626225418857879e-4,999.902262565447,lambda.min
Alex Mack,Blocker,-5.657552075256541e-4,999.9017183656866,lambda.min
Eric Fisher,Blocker,-5.832663688880936e-4,999.8986763653861,lambda.min
Dean Lowry,Rusher,-6.225862547332236e-4,999.8918458016054,lambda.min
Morgan Moses,Blocker,-6.531771971393072e-4,999.8865316106121,lambda.min
Isaiah Wynn,Blocker,-6.663079484428966e-4,999.8842505654784,lambda.min
Arik Armstead,Rusher,-6.70855349653641e-4,999.8834606009773,lambda.min
D.J. Humphries,Blocker,-6.726592217005284e-4,999.8831472363069,lambda.min
Liam Eichenberg,Blocker,-6.888500186700704e-4,999.8803346067942,lambda.min
Kaleb McGary,Blocker,-6.911779383554806e-4,999.8799302057248,lambda.min
D.J. Wonnum,Rusher,-7.140864579154705e-4,999.8759505882714,lambda.min
Mark Glowinski,Blocker,-7.417929528537964e-4,999.8711374771256,lambda.min
Taylor Lewan,Blocker,-9.53286342487457e-4,999.8343973122948,lambda.min
Ryan Jensen,Blocker,-0.0010086888727115293,999.8247729070308,lambda.min
Cameron Heyward,Rusher,-0.001015823248470918,999.8235335390212,lambda.min
