player_name,role,bt_logit_score,elo_like_score,coefficient_source
Parker Ehinger,Blocker,-0.1238980123992326,978.5388727867175,lambda.min
Shaquille Quarterman,Rusher,-0.1248745305531243,978.3692342084322,lambda.min
Tyus Bowser,Rusher,-0.12492228515277465,978.3609383847867,lambda.min
Mike Mcglinchey,Blocker,-0.12560896035869554,978.2416506836702,lambda.min
Michael Jordan,Blocker,-0.12801018230702044,977.8245157068773,lambda.min
Jordan Smith,Rusher,-0.12833762222834164,977.7676335664834,lambda.min
Isaiah Williams,Blocker,-0.12906553415261332,977.6411823136742,lambda.min
A.J. Cann,Blocker,-0.12971409658373254,977.5285154796724,lambda.min
Jack Heflin,Rusher,-0.12990663655133702,977.4950678614817,lambda.min
Taylor Decker,Blocker,-0.13064093548147176,977.3675070721117,lambda.min
Michael Deiter,Blocker,-0.1312372919378742,977.2639093448066,lambda.min
Caraun Reid,Rusher,-0.1323480746784598,977.0709466188747,lambda.min
Preston Smith,Rusher,-0.13410783826694875,976.7652443725007,lambda.min
Elijah Lee,Rusher,-0.13425151287542517,976.7402855366403,lambda.min
Jahlani Tavai,Rusher,-0.13505386796461977,976.6009021815346,lambda.min
Mykal Walker,Rusher,-0.13553603625048213,976.5171409711751,lambda.min
Shaq Lawson,Rusher,-0.1374548343835933,976.1838115947365,lambda.min
Marquis Haynes Sr.,Rusher,-0.13745531825033674,976.1837275384739,lambda.min
John Simon,Rusher,-0.13816782588608809,976.0599522846655,lambda.min
Bryan Bulaga,Blocker,-0.1402556086044458,975.6972672790673,lambda.min
Chris Reed,Blocker,-0.14032090519445867,975.6859240995755,lambda.min
Tashawn Bower,Rusher,-0.14185887780433012,975.4187508924613,lambda.min
Michael Hoecht,Rusher,-0.1424158709475797,975.3219912730327,lambda.min
Jonathan Harris,Rusher,-0.14297336897038887,975.2251439470415,lambda.min
Adam Butler,Rusher,-0.1431173433032543,975.2001330437218,lambda.min
Tyre Phillips,Blocker,-0.14372051339544795,975.0953516666464,lambda.min
Colby Gossett,Blocker,-0.14377569581347224,975.085765498788,lambda.min
Cam Robinson,Blocker,-0.14481918765220486,974.9044923997989,lambda.min
Julie'N Davenport,Blocker,-0.1461481829762106,974.6736222655225,lambda.min
Casey Tucker,Blocker,-0.14681717364142502,974.5574066837836,lambda.min
Nick Martin,Blocker,-0.14700957271167744,974.52398354197,lambda.min
Terrell Lewis,Rusher,-0.14723068336871498,974.4855726866734,lambda.min
Kyzir White,Rusher,-0.14739440833240539,974.4571307473611,lambda.min
Marquel Lee,Rusher,-0.14848201706992958,974.2681937580905,lambda.min
Matthew Judon,Rusher,-0.15006099804589473,973.9938966681339,lambda.min
Andrew Van Ginkel,Rusher,-0.15057529124937494,973.9045547879931,lambda.min
Trent Williams,Blocker,-0.15088779348193437,973.8502675899199,lambda.min
Ryan Mccollum,Blocker,-0.15128497940580127,973.7812693279099,lambda.min
K'Lavon Chaisson,Rusher,-0.1521948871044424,973.6232021708854,lambda.min
Alex Mack,Blocker,-0.1523274507139516,973.600173513241,lambda.min
Jake Matthews,Blocker,-0.15504577352478885,973.1279524745297,lambda.min
Brandon Williams,Rusher,-0.1552034227029864,973.1005660072626,lambda.min
Whitney Mercilus,Rusher,-0.1555376411229696,973.0425063210429,lambda.min
Samson Ebukam,Rusher,-0.15657070676854196,972.8630444373166,lambda.min
Jeremiah Attaochu,Rusher,-0.15672529458822324,972.8361897824938,lambda.min
Solomon Kindley,Blocker,-0.1576675285930755,972.6725069709062,lambda.min
Rashan Gary,Rusher,-0.15951223984955368,972.3520478031488,lambda.min
David Onyemata,Rusher,-0.16023861273032658,972.2258639095793,lambda.min
Shy Tuttle,Rusher,-0.16046527799094265,972.1864881208095,lambda.min
Corey Levin,Blocker,-0.16206306275107818,971.908924478971,lambda.min
Blake Lynch,Rusher,-0.1630814981398264,971.7320041311677,lambda.min
Derrek Tuszka,Rusher,-0.1637711500908105,971.6121993164692,lambda.min
Demetrius Flannigan-Fowles,Rusher,-0.16611120393964873,971.2056903269065,lambda.min
Jonah Williams,Blocker,-0.16642035459026344,971.151985358251,lambda.min
Tyron Smith,Blocker,-0.16652668119649455,971.1335145349046,lambda.min
Leonard Floyd,Rusher,-0.16694079983329332,971.0615747593787,lambda.min
Hamsah Nasirildeen,Rusher,-0.16822373315978495,970.8387064136407,lambda.min
Derrick Nnadi,Rusher,-0.16831180373136378,970.8234069883388,lambda.min
Trent Harris,Rusher,-0.1686137152894366,970.7709595788613,lambda.min
Michael Brockers,Rusher,-0.16935326927108252,970.6424858935419,lambda.min
Joe Haeg,Blocker,-0.17031548079846168,970.4753326308361,lambda.min
Rashod Hill,Blocker,-0.1703818348906163,970.4638057444063,lambda.min
Bilal Nichols,Rusher,-0.1714333376305078,970.2811410093499,lambda.min
Dont'A Hightower,Rusher,-0.1728505164939985,970.0349518252362,lambda.min
Joseph Jones,Rusher,-0.17555281611174814,969.5655143002612,lambda.min
Hakeem Adeniji,Blocker,-0.17569251979428901,969.5412452848896,lambda.min
Naquan Jones,Rusher,-0.17597704009072093,969.4918190469975,lambda.min
Doug Costin,Rusher,-0.17602163331237955,969.4840724109589,lambda.min
Lerentee Mccray,Rusher,-0.1771662127383753,969.2852385994349,lambda.min
James Ferentz,Blocker,-0.17995324271089694,968.8010819042489,lambda.min
Jake Zimmer,Rusher,-0.1804576223299679,968.7134621901101,lambda.min
Uchenna Nwosu,Rusher,-0.1806150712538554,968.6861105105797,lambda.min
James Smith-Williams,Rusher,-0.18115859249332802,968.5916912005397,lambda.min
Robert Hainsey,Blocker,-0.1812394683542934,968.5776416244851,lambda.min
Payton Turner,Rusher,-0.18145689148593314,968.5398713579614,lambda.min
Matt Pryor,Blocker,-0.1817490646926255,968.4891156733908,lambda.min
Sam Cosmi,Blocker,-0.18176569101789886,968.4862273848626,lambda.min
Joe Jackson,Rusher,-0.1825666275345512,968.3470904610477,lambda.min
Dee Ford,Rusher,-0.18292329923211778,968.2851302410061,lambda.min
Jayon Brown,Rusher,-0.1830696286981627,968.2597102091488,lambda.min
Bunmi Rotimi,Rusher,-0.18424797303356172,968.0550108320905,lambda.min
Harold Landry III,Rusher,-0.1843743099375573,968.0330638639841,lambda.min
Rashod Berry,Rusher,-0.1843850122694289,968.031204678514,lambda.min
Jawaan Taylor,Blocker,-0.18452604174625445,968.0067053490856,lambda.min
Dennis Daley,Blocker,-0.18478928520736812,967.9609752760621,lambda.min
Carl Granderson,Rusher,-0.190448575937334,966.9778557818579,lambda.min
Ty Sambrailo,Blocker,-0.19093373601577604,966.8935748438951,lambda.min
Jessie Lemonier,Rusher,-0.19276349555927588,966.5757130547144,lambda.min
Bradley Chubb,Rusher,-0.1930763623304372,966.5213625297998,lambda.min
Dayo Odeyingbo,Rusher,-0.19316865045566656,966.5053304403868,lambda.min
Zach Allen,Rusher,-0.19471912334978114,966.2359857114851,lambda.min
Storm Norton,Blocker,-0.19621145421810304,965.9767412869707,lambda.min
Jack Anderson,Blocker,-0.19777871117418036,965.7044808678711,lambda.min
Will Holden,Blocker,-0.1984614027101717,965.5858852011019,lambda.min
Troy Dye,Rusher,-0.1992150643151963,965.4549607705881,lambda.min
Kingsley Keke,Rusher,-0.19951681574172442,965.402541178809,lambda.min
Da'Shawn Hand,Rusher,-0.19952528397577304,965.4010700958816,lambda.min
Kyle Phillips,Rusher,-0.1998983791004559,965.3362568343316,lambda.min
Nate Solder,Blocker,-0.20002946384676373,965.3134850815384,lambda.min
Matt Nelson,Blocker,-0.20047124554125761,965.2367397406884,lambda.min
Jerome Baker,Rusher,-0.20054712611537115,965.2235579348401,lambda.min
Carlos Davis,Rusher,-0.20054814656754125,965.2233806641415,lambda.min
Jacob Tuioti-Mariner,Rusher,-0.20078869917205058,965.181592396643,lambda.min
Duane Brown,Blocker,-0.20093084142315754,965.1568997585226,lambda.min
Jordan Phillips,Rusher,-0.2014252895667128,965.0710053183893,lambda.min
Dante Fowler Jr.,Rusher,-0.20193963001632403,964.981655230755,lambda.min
Stephen Weatherly,Rusher,-0.20206129362035488,964.9605200980034,lambda.min
Fred Johnson,Blocker,-0.2028362277197005,964.8259002567296,lambda.min
Shelby Harris,Rusher,-0.20369232510096405,964.6771809092678,lambda.min
Dakota Allen,Rusher,-0.20681546790879773,964.1346354342126,lambda.min
Aaron Patrick,Rusher,-0.2088627940224188,963.7789784606917,lambda.min
Kaden Elliss,Rusher,-0.21050466527642803,963.493756210447,lambda.min
Christian Covington,Rusher,-0.21151164044092555,963.3188267075051,lambda.min
Boogie Basham,Rusher,-0.2127721549229503,963.0998529139441,lambda.min
Shaquil Barrett,Rusher,-0.21370032925022472,962.9386125185123,lambda.min
Alex Barshaba,Blocker,-0.21392762812003094,962.8991266605524,lambda.min
Justin Herron,Blocker,-0.21525261477852622,962.6689529028004,lambda.min
Arik Armstead,Rusher,-0.21695895805005158,962.372530715978,lambda.min
B.J. Hill,Rusher,-0.2175730206205508,962.2658571216134,lambda.min
Jonathon Cooper,Rusher,-0.2177013479074694,962.2435643885789,lambda.min
Henry Mondeaux,Rusher,-0.21844079726739754,962.1151088779135,lambda.min
Malik Jackson,Rusher,-0.21860302863231457,962.0869264032834,lambda.min
Carl Nassib,Rusher,-0.21983701450321927,961.8725611014912,lambda.min
Jordan Willis,Rusher,-0.2224765121057311,961.4140334039841,lambda.min
Penei Sewell,Blocker,-0.222868492028684,961.345939516962,lambda.min
Melvin Ingram,Rusher,-0.22352139032031845,961.2325194668416,lambda.min
Porter Gustin,Rusher,-0.22514657682637876,960.9501956541834,lambda.min
Arden Key,Rusher,-0.22594314698709836,960.8118172440836,lambda.min
Isaiah Prince,Blocker,-0.22863197333373067,960.3447202660283,lambda.min
Benson Mayowa,Rusher,-0.22969861853486329,960.1594250160281,lambda.min
Steven Means,Rusher,-0.23425164327724865,959.3684836073933,lambda.min
Marlon Tuipulotu,Rusher,-0.23638852387576492,958.9972694264246,lambda.min
Dillon Radunz,Blocker,-0.2369203359590827,958.9048842051468,lambda.min
Josh Uche,Rusher,-0.2389456329183169,958.5530540877025,lambda.min
Cameron Jordan,Rusher,-0.23962621330410824,958.4348251652862,lambda.min
Jaylon Smith,Rusher,-0.24173543062983904,958.0684165870064,lambda.min
Charlie Heck,Blocker,-0.24304022743302883,957.8417501663542,lambda.min
Kemoko Turay,Rusher,-0.24608710085351865,957.3124540409236,lambda.min
George Fant,Blocker,-0.24904130465250043,956.7992562775975,lambda.min
Bobby Okereke,Rusher,-0.2500772189413061,956.6192995338563,lambda.min
Quincy Roche,Rusher,-0.2506593944878566,956.5181652829099,lambda.min
Ben Banogu,Rusher,-0.25086988343231287,956.4815996080783,lambda.min
Bobby Massie,Blocker,-0.25153007517915904,956.3669125550169,lambda.min
Derek Rivers,Rusher,-0.251849142529695,956.3114848791397,lambda.min
Jake Curhan,Blocker,-0.25236909204196506,956.2211603975209,lambda.min
Demone Harris,Rusher,-0.2523812614483878,956.2190463550978,lambda.min
Tom Compton,Blocker,-0.2534209345860086,956.0384366324371,lambda.min
Sam Hubbard,Rusher,-0.25460963604087034,955.8319380394464,lambda.min
Tanoh Kpassagnon,Rusher,-0.2575878990688981,955.3145607599548,lambda.min
Azeez Ojulari,Rusher,-0.25880638102929365,955.1028887632755,lambda.min
D.J. Humphries,Blocker,-0.2611417792814418,954.6971885336936,lambda.min
Brandon Shell,Blocker,-0.2616213926600634,954.6138711561807,lambda.min
Jackson Barton,Blocker,-0.2634101512676942,954.3031319590804,lambda.min
Taco Charlton,Rusher,-0.2646762714127799,954.0831843621054,lambda.min
Deshawn Williams,Rusher,-0.2662796256564849,953.8046532018745,lambda.min
Trey Flowers,Rusher,-0.2665405338767289,953.7593288017405,lambda.min
Jaelan Phillips,Rusher,-0.2675312416413744,953.5872252355948,lambda.min
Jarrad Davis,Rusher,-0.26797430231217617,953.5102577138038,lambda.min
Kerry Hyder Jr.,Rusher,-0.26844187266176406,953.4290324247127,lambda.min
Robert Jones,Blocker,-0.27168711579151816,952.865275951238,lambda.min
Baron Browning,Rusher,-0.2727763649442325,952.6760539926614,lambda.min
Pernell Mcphee,Rusher,-0.2757366271394746,952.1618037781092,lambda.min
Jonathan Garvin,Rusher,-0.28070687589313686,951.2983831351484,lambda.min
Liam Eichenberg,Blocker,-0.28226028008600224,951.0285291874977,lambda.min
Dean Lowry,Rusher,-0.2824178097495102,951.0011634820587,lambda.min
Sheldon Richardson,Rusher,-0.2843902219239793,950.6585203926944,lambda.min
Mark Glowinski,Blocker,-0.28536383048826774,950.4893872618927,lambda.min
Christian Darrisaw,Blocker,-0.2870650301552509,950.193858610698,lambda.min
Calvin Anderson,Blocker,-0.2879141875046713,950.0463448702498,lambda.min
Dion Dawkins,Blocker,-0.2894111797678846,949.7862906785036,lambda.min
Alex Anzalone,Rusher,-0.2897454932120689,949.7282144848895,lambda.min
Blake Hance,Blocker,-0.2935765500899038,949.062691740129,lambda.min
Marlon Davidson,Rusher,-0.29418507953174683,948.9569793486618,lambda.min
Isaiahh Loudermilk,Rusher,-0.2952140678409515,948.7782257708095,lambda.min
Malik Reed,Rusher,-0.2966455005292225,948.5295604437167,lambda.min
Shamar Stephen,Rusher,-0.29797216074385413,948.2990959594866,lambda.min
Spencer Brown,Blocker,-0.29848521805615585,948.2099687756336,lambda.min
Chris Board,Rusher,-0.29914320476080086,948.0956647776363,lambda.min
Nick Williams,Rusher,-0.29981516041396533,947.9789341247351,lambda.min
Eric Fisher,Blocker,-0.30221484081353156,947.56206694239,lambda.min
Cameron Erving,Blocker,-0.3025858507560384,947.4976159140851,lambda.min
La'El Collins,Blocker,-0.30428775993309337,947.201964008367,lambda.min
Justin Ellis,Rusher,-0.3071607449943399,946.7028753848911,lambda.min
Chase Winovich,Rusher,-0.3077438189802395,946.601585059044,lambda.min
Malcolm Koonce,Rusher,-0.3086052056452685,946.4519468688811,lambda.min
Cameron Heyward,Rusher,-0.3109442932734814,946.0456057290328,lambda.min
Ola Adeniyi,Rusher,-0.31167274353427477,945.9190609575913,lambda.min
Cam Sample,Rusher,-0.3139250475978191,945.5277956670451,lambda.min
Marcell Harris,Rusher,-0.31419065725227785,945.4816545441364,lambda.min
Jalyn Holmes,Rusher,-0.31552120766863373,945.2505142626495,lambda.min
Colton Mckivitz,Blocker,-0.3167443805997741,945.0380273608864,lambda.min
Ifeadi Odenigbo,Rusher,-0.3180731432254438,944.8071976504514,lambda.min
Bruce Irvin,Rusher,-0.31826211980481606,944.7743690561992,lambda.min
Anthony Nelson,Rusher,-0.32326652003843037,943.9050156935216,lambda.min
Andre Mintze,Rusher,-0.32459359134087995,943.6744797960232,lambda.min
Matt Peart,Blocker,-0.329718734908185,942.7841511679262,lambda.min
Joe Noteboom,Blocker,-0.33069347173232694,942.6148220383132,lambda.min
Blake Brandel,Blocker,-0.33457870588616784,941.939887736747,lambda.min
Morgan Moses,Blocker,-0.33494794579342885,941.8757441950582,lambda.min
Marcus Cannon,Blocker,-0.3382587248680423,941.3006029618961,lambda.min
Divine Deablo,Rusher,-0.3408878631050311,940.8438748705021,lambda.min
Mike Danna,Rusher,-0.34579581703113316,939.9912759474855,lambda.min
Montez Sweat,Rusher,-0.3466429855927234,939.8441076948692,lambda.min
Bud Dupree,Rusher,-0.3472277238383386,939.7425282574978,lambda.min
Trey Pipkins III,Blocker,-0.34924838166373834,939.3915040401436,lambda.min
Kaleb McGary,Blocker,-0.3510850623105896,939.0724399321651,lambda.min
Tommy Doyle,Blocker,-0.3526347884924529,938.8032249204675,lambda.min
Isaiah Wynn,Blocker,-0.36178916253039667,937.2129472684845,lambda.min
Leighton Vander Esch,Rusher,-0.3646610078001552,936.71405664707,lambda.min
Josiah Bronson,Rusher,-0.3836211101730971,933.4203495123144,lambda.min
Conor Mcdermott,Blocker,-0.3857803803923375,933.0452458558527,lambda.min
Korey Cunningham,Blocker,-0.38929114875756354,932.4353629245494,lambda.min
Cameron Fleming,Blocker,-0.3942037784163846,931.5819517435654,lambda.min
Wyatt Raymond,Rusher,-0.4032020258435175,930.0187960618038,lambda.min
Oshane Ximines,Rusher,-0.40320512587611373,930.0182575309836,lambda.min
Lorenzo Carter,Rusher,-0.40937416525882037,928.9465856259623,lambda.min
Casey Toohill,Rusher,-0.41124676179133274,928.6212822896018,lambda.min
Taylor Lewan,Blocker,-0.41947584976342117,927.191743290652,lambda.min
Dorance Armstrong,Rusher,-0.4265856457154295,925.9566452308859,lambda.min
Yodny Cajuste,Blocker,-0.4401895934424814,923.5933974589024,lambda.min
Bobby Hart,Blocker,-0.44178354623965277,923.316499497212,lambda.min
Alex Okafor,Rusher,-0.4584772510399116,920.4165059463023,lambda.min
Jaylon Ferguson,Rusher,-0.4785448393847472,916.9304087929951,lambda.min
Khalid Kareem,Rusher,-0.4816768490934521,916.3863229794919,lambda.min
Keanu Neal,Rusher,-0.483736349833285,916.0285510567778,lambda.min
Jason Pierre-Paul,Rusher,-0.48599135688461687,915.6368162091593,lambda.min
D.J. Wonnum,Rusher,-0.5147641378387828,910.6384722101972,lambda.min
Kenny Willekes,Rusher,-0.5192622028735335,909.8570782806635,lambda.min
Adetokunbo Ogundeji,Rusher,-0.5246673737935393,908.9181039189425,lambda.min
Le'Raven Clark,Blocker,-0.5710439351334464,900.8616700471148,lambda.min
Ryan Jensen,Blocker,-0.6306291999910486,890.5106493549547,lambda.min
